title_year,aspect_ratio,duration.1,budget,imdb_score,cast_total_facebook_likes,worldwide_gross,production_budget
2004.0,2.35,95.0,24000000.0,5.6,4681.0,16980098.0,24000000.0
1999.0,1.85,87.0,24000000.0,6.2,3243.0,16304786.0,24000000.0
2000.0,1.85,107.0,24000000.0,5.3,4971.0,12372410.0,24000000.0
1999.0,2.35,124.0,24000000.0,5.4,1523.0,8427204.0,24000000.0
2011.0,1.85,89.0,24000000.0,4.9,5470.0,24474463.0,24000000.0
2010.0,2.35,88.0,24000000.0,5.5,5737.0,83660160.0,24000000.0
1998.0,7483236.7,93.0,24000000.0,3.9,24436.0,4356126.0,24000000.0
1993.0,2.35,80.0,28000000.0,7.2,1088.0,669276.0,24000000.0
2004.0,1.85,120.0,24000000.0,5.1,23769.0,1696765.0,24000000.0
2010.0,2.35,98.0,24000000.0,6.5,14699.0,35792945.0,24000000.0
2009.0,2.35,88.0,23600000.0,7.7,28011.0,102236596.0,23600000.0
1998.0,1.85,90.0,20000000.0,6.1,13823.0,190191646.0,23000000.0
1980.0,2.35,127.0,18000000.0,8.8,12643.0,534171960.0,23000000.0
1995.0,1.85,119.0,19000000.0,6.8,11013.0,141247413.0,23000000.0
1991.0,1.85,85.0,23000000.0,6.8,3847.0,86930411.0,23000000.0
2000.0,1.85,98.0,23000000.0,6.7,3345.0,112036870.0,23000000.0
2011.0,2.35,101.0,12500000.0,7.1,57077.0,77735925.0,23000000.0
2000.0,2.35,112.0,23000000.0,7.1,16196.0,53182088.0,23000000.0
2001.0,1.85,97.0,23000000.0,6.1,20798.0,38684906.0,23000000.0
2013.0,1.85,126.0,23000000.0,8.0,19359.0,48783090.0,23000000.0
2001.0,2.35,97.0,23000000.0,6.6,23242.0,21973182.0,23000000.0
1999.0,2.35,114.0,23000000.0,6.1,22040.0,18653615.0,23000000.0
2000.0,1.85,88.0,23000000.0,5.6,1509.0,13019253.0,23000000.0
2011.0,2.35,93.0,23000000.0,5.8,31187.0,36374700.0,23000000.0
1987.0,2.35,92.0,23000000.0,2.8,2355.0,15728335.0,23000000.0
1996.0,1.85,98.0,23000000.0,6.7,63194.0,12803305.0,23000000.0
2008.0,2.35,94.0,23000000.0,5.1,2453.0,11778396.0,23000000.0
1999.0,1.85,102.0,23000000.0,7.2,672.0,10660147.0,23000000.0
1991.0,1.85,98.0,23000000.0,6.0,3671.0,7018525.0,23000000.0
2007.0,2.35,121.0,6787933.649999999,7.2,24248.0,24489150.0,23000000.0
2009.0,2.35,111.0,19430000.0,6.7,735.0,50813834.0,23000000.0
2009.0,2.35,100.0,23000000.0,6.2,365.0,2715657.0,23000000.0
2004.0,2.35,141.0,23000000.0,6.2,1618.0,19123851.0,23000000.0
2007.0,2.35,114.0,25000000.0,6.8,214.0,131263370.0,22500000.0
1987.0,1.85,96.0,22700000.0,7.1,2936.0,38119483.0,22700000.0
2014.0,2.35,111.0,22500000.0,7.1,1795.0,30864649.0,22500000.0
1990.0,1.85,127.0,22000000.0,7.0,3100.0,517600000.0,22000000.0
1998.0,1.85,107.0,23000000.0,7.1,4664.0,360099999.0,22000000.0
1994.0,1.85,97.0,22000000.0,6.4,2790.0,189800000.0,22000000.0
2002.0,2.35,127.0,20000000.0,7.0,6657.0,80491516.0,22000000.0
2007.0,2.35,110.0,22000000.0,6.2,15170.0,146590987.0,22000000.0
1995.0,1.85,135.0,35000000.0,7.5,27237.0,175516617.0,22000000.0
2001.0,1.85,84.0,22000000.0,4.8,1203.0,55762229.0,22000000.0
1982.0,2.35,240.0,22000000.0,8.1,1943.0,127767889.0,22000000.0
2014.0,2.35,122.0,22000000.0,7.3,1484.0,94270488.0,22000000.0
1995.0,1.85,114.0,22000000.0,5.8,1725.0,110521733.0,22000000.0
2001.0,1.85,132.0,22000000.0,7.6,3152.0,92542418.0,22000000.0
2014.0,2.35,170.0,22000000.0,5.6,775.0,70949793.0,22000000.0
2003.0,2.35,133.0,22000000.0,7.0,1777.0,95708457.0,22000000.0
2005.0,2.35,112.0,22000000.0,6.6,2019.0,57520063.0,22000000.0
2009.0,1.85,108.0,21000000.0,6.5,16031.0,41771168.0,22000000.0
1993.0,2.35,115.0,22000000.0,7.4,13619.0,25842377.0,22000000.0
2005.0,1.85,83.0,22000000.0,4.6,1729.0,45273464.0,22000000.0
2013.0,2.35,105.0,26000000.0,6.4,1006.0,70536870.0,22000000.0
2001.0,1.85,96.0,22000000.0,5.9,664.0,25873142.0,22000000.0
2012.0,2.35,94.0,22000000.0,6.4,3153.0,77229695.0,22000000.0
1999.0,1.85,142.0,22000000.0,6.6,5386.0,19288130.0,22000000.0
2001.0,2.35,104.0,22000000.0,6.9,11632.0,33762400.0,22000000.0
2001.0,2.35,106.0,30000000.0,5.8,4239.0,22861785.0,22000000.0
2016.0,1.85,106.0,22000000.0,6.4,38494.0,63504795.0,22000000.0
2001.0,1.85,98.0,22000000.0,5.3,3769.0,14252830.0,22000000.0
2013.0,2.35,100.0,22000000.0,6.5,39989.0,51695362.0,22000000.0
2000.0,1.85,95.0,22000000.0,5.7,2216.0,13555988.0,22000000.0
2004.0,2.35,107.0,22000000.0,6.7,8094.0,20034713.0,22000000.0
1993.0,1.85,104.0,23500000.0,3.9,3148.0,10696210.0,22000000.0
2001.0,1.85,104.0,22000000.0,4.1,4221.0,6047691.0,22000000.0
1970.0,2.35,143.0,25000000.0,6.2,788.0,5000000.0,22000000.0
1999.0,2.35,77.0,22000000.0,3.8,5568.0,9818792.0,22000000.0
2015.0,2.35,96.0,25000000.0,5.1,1411.0,69698495.0,22000000.0
2004.0,2.35,114.0,4499033.392857143,6.4,42484.0,9448623.0,22000000.0
2005.0,2.35,116.0,22000000.0,7.8,773.0,23134075.0,22000000.0
2008.0,2.35,104.0,22000000.0,5.8,2453.0,25044057.0,22000000.0
2014.0,2.35,92.0,22000000.0,6.3,14617.0,19563579.0,22000000.0
1977.0,1.85,92.0,12000000.0,7.7,1011.0,12000000.0,21600000.0
2010.0,2.35,105.0,22000000.0,5.4,37766.0,4065020.0,22000000.0
2007.0,2.35,120.0,16000000.0,7.3,1651.0,791154.0,21600000.0
2013.0,2.35,116.0,22000000.0,6.8,24134.0,15434375.0,22000000.0
2007.0,2.35,119.0,25000000.0,7.3,3284.0,92987651.0,21500000.0
1999.0,2.35,117.0,21500000.0,7.2,13576.0,24419219.0,21500000.0
2013.0,2.35,106.0,22000000.0,6.7,30.0,35017.0,2500000.0
2012.0,1.85,112.0,17000000.0,6.3,1205.0,74363777.0,21500000.0
1982.0,2.35,136.0,21000000.0,5.9,16805.0,45785720.0,21000000.0
1999.0,1.85,81.0,21000000.0,7.8,3003.0,52037603.0,21000000.0
1993.0,1.85,96.0,17000000.0,4.8,1254.0,42273609.0,21000000.0
2001.0,1.85,106.0,21000000.0,6.3,18630.0,43728560.0,21000000.0
2012.0,2.35,122.0,21000000.0,7.8,72115.0,236412453.0,21000000.0
2007.0,1.85,123.0,21000000.0,7.5,3994.0,43632609.0,21000000.0
2010.0,1.85,133.0,8432294.121428572,6.0,6035.0,38017873.0,21000000.0
2008.0,2.35,110.0,20000000.0,6.6,4089.0,39319801.0,21000000.0
1999.0,1.85,104.0,21000000.0,4.6,3162.0,17760244.0,21000000.0
2009.0,2.35,98.0,17000000.0,7.1,1997.0,10108016.0,21000000.0
2008.0,2.35,120.0,21000000.0,6.1,6212.0,17589867.0,21000000.0
2002.0,2.35,112.0,21000000.0,6.7,16692.0,6830957.0,21000000.0
2011.0,2.35,127.0,20000000.0,7.1,46241.0,81452811.0,21000000.0
2011.0,2.35,91.0,21000000.0,6.7,34705.0,5046038.0,21000000.0
1982.0,2.35,114.0,35000000.0,5.8,3688.0,69701637.0,20500000.0
1981.0,2.35,115.0,18000000.0,8.5,12906.0,389925971.0,20000000.0
1992.0,1.85,120.0,18000000.0,6.6,7860.0,358994850.0,20000000.0
1977.0,2.35,135.0,19400870.0,7.7,1591.0,337700000.0,20000000.0
2006.0,2.35,90.0,20000000.0,4.7,19952.0,30241435.0,20500000.0
1987.0,2.35,100.0,28000000.0,6.4,4121.0,276665036.0,20000000.0
2003.0,2.35,105.0,33000000.0,5.5,2505.0,164675402.0,20000000.0
1991.0,1.85,138.0,19000000.0,8.6,13184.0,275726716.0,20000000.0
1992.0,1.85,94.0,20000000.0,7.0,4263.0,183097323.0,20000000.0
2010.0,1.78,101.0,20000000.0,7.1,1787.0,171685793.0,20000000.0
1978.0,2.35,131.0,20000000.0,5.7,1520.0,208900376.0,20000000.0
2008.0,2.35,91.0,20000000.0,3.7,4729.0,154218168.0,20000000.0
2013.0,2.35,112.0,20000000.0,7.5,9049.0,318000141.0,20000000.0
2005.0,1.85,95.0,32000000.0,4.6,3558.0,98114471.0,20000000.0
2014.0,1.85,100.0,20000000.0,4.9,2654.0,93931360.0,20000000.0
2003.0,1.85,108.0,35000000.0,7.1,4403.0,131945303.0,20000000.0
1995.0,1.85,101.0,18000000.0,5.8,3816.0,122133227.0,20000000.0
2004.0,1.85,109.0,37000000.0,5.4,6313.0,111448997.0,20000000.0
2011.0,2.35,115.0,20000000.0,7.3,9578.0,175507800.0,20000000.0
2003.0,1.85,117.0,20000000.0,7.1,1293.0,71232214.0,20000000.0
2010.0,2.35,107.0,20000000.0,5.8,2341.0,92678948.0,20000000.0
2013.0,2.35,134.0,20000000.0,8.1,4251.0,181025343.0,20000000.0
2002.0,2.35,118.0,20000000.0,5.7,2390.0,56398162.0,20000000.0
2010.0,1.85,121.0,20000000.0,4.4,6657.0,60831067.0,20000000.0
1990.0,1.85,105.0,20000000.0,7.9,42330.0,53976987.0,20000000.0
2016.0,2.35,110.0,20000000.0,7.6,21852.0,182875643.0,20000000.0
2012.0,1.85,114.0,20000000.0,4.8,2753.0,66776571.0,20000000.0
1971.0,1.85,104.0,1800000.0,7.8,1196.0,41158757.0,2200000.0
1971.0,1.85,104.0,1800000.0,7.8,1196.0,41158757.0,2200000.0
2016.0,14426030.814285714,100.0,20000000.0,6.7,18786.0,60961307.0,20000000.0
2016.0,14426030.814285714,100.0,20000000.0,6.7,18786.0,60961307.0,20000000.0
2006.0,1.85,85.0,20000000.0,2.7,6539.0,85146165.0,20000000.0
2002.0,1.66,72.0,20000000.0,5.8,3402.0,109862682.0,20000000.0
2014.0,2.35,128.0,20000000.0,7.5,3869.0,66776908.0,20000000.0
2003.0,1.85,72.0,20000000.0,5.4,4480.0,140122225.0,20000000.0
2005.0,1.85,89.0,20000000.0,4.1,1383.0,67192859.0,20000000.0
2007.0,2.35,96.0,20000000.0,5.9,1825.0,81461343.0,20000000.0
2000.0,1.78,77.0,30000000.0,6.3,575.0,96147688.0,20000000.0
2009.0,1.85,123.0,14122931.692857143,7.0,88953.0,78769428.0,20000000.0
2015.0,2.35,111.0,20000000.0,6.8,2851.0,43658157.0,20000000.0
2007.0,1.85,93.0,20000000.0,2.3,4293.0,86858578.0,20000000.0
2015.0,1.85,128.0,20000000.0,8.1,1058.0,90206716.0,20000000.0
2008.0,2.35,110.0,22000000.0,6.1,2382.0,44821299.0,20000000.0
2006.0,1.85,137.0,20000000.0,5.0,5746.0,70743839.0,20000000.0
1998.0,1.85,124.0,20000000.0,5.5,1660.0,37672944.0,20000000.0
1991.0,1.85,93.0,20000000.0,6.2,20188.0,37537675.0,20000000.0
2006.0,2.35,115.0,20000000.0,6.2,52571.0,41342180.0,20000000.0
1979.0,2.35,98.0,20000000.0,5.9,2110.0,35841901.0,20000000.0
2010.0,2.35,105.0,20000000.0,6.3,1454.0,67950723.0,20000000.0
1997.0,2.35,127.0,20000000.0,6.7,1735.0,35450113.0,20000000.0
2010.0,1.85,82.0,20000000.0,3.5,2898.0,81424988.0,20000000.0
2006.0,1.85,143.0,25000000.0,7.5,11248.0,132121212.0,20000000.0
2014.0,2.35,103.0,19800000.0,6.6,4662.0,41296320.0,20000000.0
2008.0,1.85,104.0,20000000.0,7.5,33903.0,53191101.0,20000000.0
2004.0,2.35,98.0,30000000.0,7.2,2609.0,50274834.0,20000000.0
2013.0,2.35,92.0,11000000.0,4.8,1945.0,47666013.0,20000000.0
1995.0,2.35,123.0,20000000.0,6.6,12338.0,32051917.0,20000000.0
1969.0,2.35,158.0,20000000.0,6.7,17775.0,31678778.0,20000000.0
2008.0,1.85,128.0,20000000.0,7.6,13189.0,57293371.0,20000000.0
2016.0,2.35,107.0,20000000.0,6.3,389.0,46169871.0,20000000.0
2002.0,1.85,91.0,35000000.0,5.5,1083.0,68349884.0,20000000.0
2011.0,2.35,90.0,19000000.0,6.3,2462.0,36265745.0,20000000.0
2009.0,2.35,101.0,7033281.564285715,5.6,3292.0,29227561.0,20000000.0
2010.0,2.35,113.0,20000000.0,6.9,1136.0,46604054.0,20000000.0
2000.0,1.85,113.0,20000000.0,7.6,3141.0,47881663.0,20000000.0
2008.0,1.85,87.0,27000000.0,3.9,1834.0,44513466.0,20000000.0
1996.0,1.85,101.0,20000000.0,6.1,3174.0,26792700.0,20000000.0
2008.0,2.35,111.0,20000000.0,7.3,27755.0,66143005.0,20000000.0
2004.0,1.85,108.0,20000000.0,8.3,19364.0,73135439.0,20000000.0
2010.0,2.35,105.0,20000000.0,5.8,4813.0,32838945.0,20000000.0
2008.0,2.35,109.0,20000000.0,6.8,33878.0,65454793.0,20000000.0
2013.0,2.35,109.0,20000000.0,7.0,278.0,47508505.0,20000000.0
2007.0,2.35,99.0,20000000.0,5.9,3327.0,30703845.0,20000000.0
2009.0,2.35,98.0,20000000.0,6.5,189.0,51445503.0,20000000.0
2010.0,2.35,104.0,20000000.0,6.4,5707.0,48680977.0,20000000.0
2011.0,1.85,109.0,20000000.0,5.8,4257.0,39686769.0,20000000.0
1990.0,2.35,119.0,20000000.0,6.8,45841.0,21413105.0,20000000.0
2010.0,1.85,90.0,20000000.0,5.3,2486.0,48958353.0,20000000.0
2006.0,2.35,97.0,20000000.0,5.3,3261.0,38164784.0,20000000.0
2006.0,1.85,103.0,7202390.607142857,6.4,14903.0,30399714.0,20000000.0
2009.0,1.85,89.0,40000000.0,4.9,88422.0,29870801.0,20000000.0
1995.0,1.85,106.0,20000000.0,6.8,3598.0,27688744.0,20000000.0
2016.0,9848250.299999999,96.0,20000000.0,7.1,1780.0,28933853.0,20000000.0
2008.0,2.35,115.0,6846298.878571428,6.8,10507.0,27911453.0,20000000.0
2008.0,1.85,112.0,40000000.0,5.9,3301.0,34787111.0,20000000.0
2014.0,2.35,104.0,20000000.0,6.3,18760.0,34614964.0,20000000.0
2007.0,2.35,113.0,20000000.0,5.9,4039.0,20819601.0,20000000.0
1981.0,1.78,98.0,20000000.0,5.4,1761.0,18826490.0,20000000.0
1985.0,2.35,121.0,20000000.0,7.0,2251.0,18400000.0,20000000.0
1998.0,1.85,114.0,30000000.0,6.9,1816.0,18310591.0,20000000.0
2007.0,2.35,124.0,20000000.0,7.5,17050.0,20081987.0,20000000.0
2007.0,2.35,148.0,15000000.0,8.2,18752.0,56822960.0,20000000.0
2006.0,2.35,108.0,20000000.0,5.9,4374.0,17807569.0,20000000.0
2012.0,2.35,95.0,20000000.0,5.0,2173.0,55975672.0,20000000.0
1996.0,1.85,108.0,19000000.0,7.3,23296.0,25728961.0,20000000.0
2005.0,1.85,68.0,20000000.0,6.4,861.0,55686944.0,20000000.0
1995.0,1.85,103.0,20000000.0,6.6,25263.0,22119269.0,20000000.0
2004.0,2.35,99.0,20000000.0,7.8,537.0,102034104.0,20000000.0
2002.0,1.85,88.0,35000000.0,4.0,8189.0,16988996.0,20000000.0
2007.0,2.35,128.0,20000000.0,7.6,904.0,74180745.0,20000000.0
2003.0,1.85,124.0,20000000.0,7.7,7567.0,59667625.0,20000000.0
2004.0,2.35,84.0,20000000.0,5.8,2915.0,16612072.0,20000000.0
2003.0,1.85,101.0,20000000.0,5.6,2698.0,17430594.0,20000000.0
2000.0,1.85,98.0,20000000.0,5.3,1189.0,18250106.0,20000000.0
2009.0,1.85,105.0,5589425.892857143,7.4,2327.0,19121531.0,20000000.0
1965.0,2.76,225.0,20000000.0,6.6,1934.0,15473333.0,20000000.0
2015.0,2.35,111.0,19500000.0,6.2,9941.0,30808558.0,20000000.0
2008.0,1.85,88.0,25000000.0,1.9,2857.0,36720752.0,20000000.0
2009.0,2.35,88.0,27000000.0,5.7,137712.0,23661038.0,20000000.0
1997.0,1.85,94.0,20000000.0,6.6,15183.0,13801755.0,20000000.0
2011.0,1.85,117.0,20000000.0,6.0,15713.0,30163785.0,20000000.0
2012.0,2.35,95.0,20000000.0,6.1,1414.0,33943049.0,20000000.0
2004.0,1.85,99.0,40000000.0,4.8,1189.0,14566246.0,20000000.0
2009.0,1.85,96.0,20000000.0,6.2,30541.0,35472739.0,20000000.0
1994.0,1.85,98.0,20000000.0,7.5,4302.0,13383747.0,20000000.0
2006.0,2.35,123.0,20000000.0,6.3,908.0,13725032.0,20000000.0
2002.0,2.35,101.0,30000000.0,7.1,3431.0,26348203.0,20000000.0
2005.0,1.85,102.0,22000000.0,6.6,13156.0,15466961.0,20000000.0
2002.0,2.35,94.0,20000000.0,6.1,2880.0,12398628.0,20000000.0
2008.0,1.85,102.0,20000000.0,6.7,500.0,29843245.0,20000000.0
2009.0,2.35,108.0,22000000.0,5.6,2799.0,17306648.0,20000000.0
2010.0,2.35,116.0,20000000.0,7.2,20258.0,28270399.0,20000000.0
1994.0,1.85,93.0,20000000.0,4.3,1151.0,11744960.0,20000000.0
2008.0,2.35,102.0,20000000.0,6.4,1778.0,30894247.0,20000000.0
2005.0,1.85,103.0,20000000.0,7.1,5637.0,27836366.0,20000000.0
2016.0,2.35,115.0,20000000.0,6.3,27214.0,23390380.0,20000000.0
1997.0,1.85,96.0,20000000.0,7.4,11867.0,10686841.0,20000000.0
1999.0,1.37,98.0,20000000.0,6.1,4843.0,10570375.0,20000000.0
2015.0,2.35,101.0,20000000.0,6.6,16926.0,32632668.0,20000000.0
1989.0,2.35,106.0,20000000.0,6.0,24887.0,10555348.0,20000000.0
1996.0,1.85,101.0,20000000.0,6.8,1614.0,34600000.0,20000000.0
2007.0,2.35,111.0,20000000.0,6.8,3309.0,16907831.0,20000000.0
2009.0,2.35,99.0,21000000.0,7.2,23409.0,9208876.0,20000000.0
2004.0,2.35,88.0,20000000.0,1.9,1343.0,9355369.0,20000000.0
2005.0,1.85,83.0,33000000.0,5.5,1019.0,10393696.0,20000000.0
2007.0,1.85,91.0,20000000.0,4.5,2700.0,8135024.0,20000000.0
2004.0,1.85,108.0,20000000.0,6.3,2730.0,8047525.0,20000000.0
1969.0,2.35,154.0,20000000.0,7.0,2172.0,8000000.0,20000000.0
2014.0,1.85,148.0,20000000.0,6.7,707.0,8692898.0,20000000.0
2006.0,1.85,77.0,20000000.0,2.8,2185.0,28058652.0,20000000.0
2013.0,1.85,110.0,20000000.0,5.0,3177.0,16723377.0,20000000.0
2008.0,2.35,83.0,12000000.0,4.3,2907.0,7022183.0,20000000.0
2013.0,1.85,107.0,20000000.0,5.6,2848.0,18273009.0,20000000.0
2003.0,2.35,100.0,22000000.0,6.2,1267.0,6882696.0,20000000.0
2008.0,2.35,87.0,20000000.0,5.3,4218.0,6947084.0,20000000.0
1999.0,1.66,154.0,10000000.0,7.4,1690.0,6201757.0,20000000.0
2015.0,2.35,106.0,20000000.0,7.4,5705.0,7965983.0,20000000.0
2011.0,1.85,99.0,15000000.0,6.5,23755.0,14807531.0,20000000.0
2006.0,1.85,100.0,8700000.0,7.1,39507.0,7405084.0,20000000.0
2012.0,1.85,116.0,20000000.0,7.2,21200.0,8300821.0,20000000.0
2005.0,2.35,94.0,20000000.0,2.3,838.0,8178569.0,20000000.0
2009.0,2.35,111.0,20000000.0,6.4,1573.0,12967829.0,20000000.0
2004.0,1.85,100.0,20000000.0,6.1,2295.0,14603001.0,20000000.0
2014.0,2.35,125.0,20000000.0,7.0,3979.0,6071433.0,20000000.0
2008.0,2.35,114.0,20000000.0,6.5,3493.0,4453327.0,20000000.0
2008.0,2.35,119.0,20000000.0,7.0,64.0,4504111.0,20000000.0
2007.0,2.35,135.0,20000000.0,7.0,36398.0,12397613.0,20000000.0
2012.0,2.35,93.0,20000000.0,4.9,30134.0,25361206.0,20000000.0
2008.0,2.35,114.0,20000000.0,6.9,3014.0,5531756.0,20000000.0
2008.0,2.35,124.0,21000000.0,7.5,24732.0,4383538.0,20000000.0
2003.0,2.35,114.0,20000000.0,6.9,1776.0,8361736.0,20000000.0
1980.0,2.35,124.0,20000000.0,4.5,1462.0,2000000.0,20000000.0
2005.0,2.35,104.0,2000000.0,7.4,2129.0,5313608.0,20000000.0
2015.0,2.35,118.0,20000000.0,7.0,3384.0,46225326.0,30000000.0
2003.0,1.85,80.0,20000000.0,2.8,2467.0,1646664.0,20000000.0
2002.0,2.35,107.0,20000000.0,7.5,25088.0,5345869.0,20000000.0
2008.0,2.35,125.0,40000000.0,7.1,1003.0,8221700.0,20000000.0
2000.0,2.35,115.0,24000000.0,6.4,11433.0,2282710.0,20000000.0
2012.0,5867141.671428571,88.0,20000000.0,6.7,1978.0,1065907.0,20000000.0
2015.0,2.35,122.0,10000000.0,5.3,22319.0,3407430.0,20000000.0
2004.0,1.85,103.0,2127519898.0,6.9,991.0,10468867.0,20000000.0
2005.0,2.35,101.0,20000000.0,6.2,20354.0,375474.0,20000000.0
2010.0,1.85,101.0,2987893.021428571,6.3,39515.0,873617.0,20000000.0
1994.0,2.35,107.0,20000000.0,6.4,1592.0,305070.0,20000000.0
2008.0,2.35,86.0,9614707.978571428,6.5,82.0,47300771.0,20000000.0
1998.0,2.35,118.0,140000000.0,6.0,182.0,26146072.0,20000000.0
2010.0,2.35,107.0,20000000.0,5.1,1577.0,6093725.0,20000000.0
2002.0,1.85,100.0,22000000.0,5.5,15612.0,5694213.0,20000000.0
2010.0,2.35,110.0,20000000.0,5.4,3785.0,277943.0,20000000.0
2015.0,2.35,106.0,4985229.435714285,5.7,10982.0,14883495.0,20000000.0
2007.0,1.85,7.0,13000.0,5.2,726.0,5918742.0,20000000.0
2008.0,2.35,102.0,25000000.0,6.2,1113.0,22139590.0,20000000.0
2012.0,1.78,83.0,20000000.0,5.8,15680.0,23346219.0,20000000.0
2015.0,2.35,96.0,20000000.0,5.6,17957.0,774905.0,20000000.0
2013.0,2.35,105.0,27220000.0,6.4,16355.0,5617460.0,19200000.0
2006.0,2.35,125.0,19400000.0,7.5,2608.0,15118795.0,19400000.0
2008.0,1.85,184.0,20000000.0,7.4,1601.0,16498827.0,19700000.0
1990.0,2.35,236.0,22000000.0,8.0,2398.0,424200000.0,19000000.0
2011.0,1.85,97.0,20000000.0,5.7,5547.0,215448997.0,19000000.0
1989.0,1.85,113.0,19000000.0,6.8,15914.0,58571513.0,19000000.0
2004.0,1.85,95.0,20000000.0,5.9,3092.0,70164105.0,19000000.0
1996.0,2.35,103.0,15000000.0,7.2,1212.0,173046663.0,15000000.0
2001.0,1.33,91.0,20000000.0,5.5,3023.0,68467960.0,19000000.0
1980.0,1.37,146.0,19000000.0,8.4,2560.0,44414369.0,19000000.0
1985.0,1.18,116.0,19000000.0,8.5,3230.0,385524862.0,19000000.0
1999.0,1.37,93.0,19000000.0,5.6,2872.0,65090541.0,19000000.0
2009.0,1.85,113.0,13000000.0,4.1,1465.0,51733921.0,19000000.0
2003.0,1.85,95.0,18000000.0,5.4,2020.0,101564935.0,19000000.0
2011.0,2.35,109.0,15000000.0,7.1,35561.0,2406666.0,19100000.0
8892279.155,1.33,43.0,8892279.155,6.6,1462.0,34352162.0,19000000.0
2000.0,1.85,85.0,19000000.0,3.6,2429.0,15911332.0,19000000.0
2010.0,2.35,101.0,20000000.0,6.5,2609.0,56445534.0,19000000.0
2013.0,2.35,118.0,3875233.507142857,6.2,635.0,8123860.0,19000000.0
2013.0,2.35,131.0,19000000.0,7.6,1985.0,76086711.0,19000000.0
2010.0,2.35,100.0,19000000.0,6.4,4094.0,32618920.0,19000000.0
1964.0,2.2,172.0,19000000.0,6.7,1131.0,4750000.0,19000000.0
2011.0,2.35,97.0,23000000.0,6.3,5519.0,7576604.0,19000000.0
2012.0,2.35,121.0,3531473.535714286,6.4,3260.0,5714913.0,19000000.0
1993.0,1.85,92.0,19000000.0,5.7,2.0,2119994.0,19000000.0
1996.0,1.85,116.0,19000000.0,6.3,14579.0,1353824.0,19000000.0
2005.0,2.35,90.0,19000000.0,6.0,120797.0,109175673.0,18500000.0
2002.0,1.85,81.0,19000000.0,7.7,25489.0,22498520.0,18500000.0
2005.0,2.35,97.0,15000000.0,6.2,1876.0,47751015.0,18975000.0
1998.0,2.35,118.0,18500000.0,7.7,43105.0,13711903.0,18500000.0
2009.0,1.85,100.0,18500000.0,6.4,7252.0,32679264.0,18500000.0
2014.0,2.35,97.0,18000000.0,6.4,2771.0,270594534.0,18000000.0
1994.0,1.85,114.0,18000000.0,6.9,2085.0,351620129.0,18000000.0
1988.0,1.85,130.0,18000000.0,7.3,28018.0,151668774.0,18000000.0
2001.0,2.35,96.0,18000000.0,6.2,4380.0,141809235.0,18000000.0
1984.0,2.35,105.0,17000000.0,6.6,14762.0,87000000.0,18000000.0
2005.0,2.35,122.0,20000000.0,6.7,2759.0,144529078.0,18000000.0
1999.0,1.85,88.0,17000000.0,5.7,2604.0,92935067.0,18000000.0
2005.0,1.85,103.0,17000000.0,6.3,1615.0,92357499.0,18000000.0
2004.0,1.85,106.0,18000000.0,5.7,3956.0,65842412.0,18000000.0
2003.0,1.85,98.0,18000000.0,7.1,3151.0,77147031.0,18000000.0
1997.0,2.35,68.0,17000000.0,7.0,10557.0,67683989.0,18000000.0
2016.0,2.35,94.0,18000000.0,6.1,2259.0,91651017.0,18000000.0
2011.0,2.35,99.0,21000000.0,6.6,3567.0,73695194.0,18000000.0
1984.0,2.35,180.0,18000000.0,8.3,3076.0,51973029.0,18000000.0
2008.0,2.35,89.0,20000000.0,3.9,4867.0,57193655.0,18000000.0
2004.0,1.85,97.0,17000000.0,7.0,5032.0,130953026.0,18000000.0
2003.0,1.85,113.0,18000000.0,6.7,1310.0,57490024.0,18000000.0
2001.0,2.35,131.0,19800000.0,7.3,3261.0,41300105.0,18000000.0
1986.0,1.85,103.0,18000000.0,6.3,14672.0,41382841.0,18000000.0
2014.0,1.85,119.0,18000000.0,7.8,21668.0,103215094.0,18000000.0
2013.0,2.35,98.0,18000000.0,7.3,1353.0,102912961.0,18000000.0
2006.0,2.35,111.0,15000000.0,7.6,313.0,77635035.0,18000000.0
2003.0,1.85,94.0,25000000.0,5.3,4868.0,62646763.0,18000000.0
1996.0,1.85,81.0,18000000.0,5.3,2653.0,26936265.0,18000000.0
2011.0,2.35,106.0,18000000.0,7.1,5024.0,47158652.0,18000000.0
1970.0,2.35,122.0,18000000.0,7.2,2032.0,24911670.0,18000000.0
2009.0,2.35,86.0,18000000.0,5.8,727.0,27148898.0,18000000.0
1984.0,2.35,103.0,18000000.0,5.8,2481.0,26400000.0,18000000.0
1980.0,1.85,121.0,18000000.0,8.3,23008.0,23380203.0,18000000.0
2009.0,1.85,109.0,18000000.0,5.6,4947.0,36133014.0,18000000.0
1985.0,1.85,109.0,18000000.0,6.8,605.0,19739000.0,18000000.0
2009.0,2.35,123.0,18000000.0,5.0,5734.0,80227619.0,18000000.0
2010.0,1.85,94.0,18000000.0,7.6,11984.0,60217171.0,18000000.0
2000.0,1.85,94.0,18000000.0,6.7,23283.0,29934477.0,18000000.0
2000.0,2.35,115.0,18000000.0,6.7,1201.0,21361109.0,18000000.0
2015.0,2.35,107.0,17000000.0,5.7,10691.0,42167286.0,18000000.0
2004.0,1.85,91.0,18000000.0,5.2,18711.0,16959614.0,18000000.0
2001.0,2.35,125.0,18000000.0,7.5,21622.0,23889158.0,18000000.0
