uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
72492e5a435ece945dacc44a139f5337,"  El jugador brasileño del Barcelona Philippe Coutinho padece una pequeña rotura en el bíceps femoral de la pierna izquierda y estará entre dos y tres semanas de baja, según informó este jueves el club azulgrana en un comunicado.  El futbolista, fijo en los esquemas del técnico Ernesto Valverde, fue sometido este jueves a las pruebas médicas que determinaron el alcance de la lesión.  De esta manera, Coutinho se perderá el partido de LaLiga Santander del próximo domingo (16.15 horas) contra el Betis y es duda para el encuentro que el próximo 24 de noviembre tendrá lugar en el Wanda Metropolitano contra el Atlético de Madrid, un choque que se disputará al regreso del parón de selecciones.           Artículo      El polémico gesto de Mourinho en la Champions League    Universal Deportes      El técnico portugués se burló de la afición bianconeri tras la victoria de su equipo el Manchester United                 ",Coutinho es baja por lesión en el Barcelona y Brasil ,http://www.eluniversal.com.mx/universal-deportes/futbol/coutinho-es-baja-por-lesion-en-el-barcelona-y-brasil,eluniversal,www.eluniversal.com.mx,5,77
a84fb685c3e5fecad2e9760c52fcd0be,"  El responsable del tiroteo registrado anoche en Thousand Oaks, California, fue identificado como Ian David Long, de 28 años de edad.  Se sabe que portaba una pistola Glock 21 calibre 45 que fue comparada de manera legal, informó el Sheriff de Ventura County, Geoff Dean. Este tipo de armas disparan 10 rondas de municiones. Sin embargo, según las autoridades, tenía un magazine extendido.  También podría haber portado una bomba o granada de gas, según algunos testigos.  El sheriff precisó que el hombre estuvo en la Marina entre 2008 y 2013 y que posiblemente sufría de estrés post traumático.  Long residía en Newbury Park. De acuerdo con medios estadounidenses, vivía con su madre y al parecer no tenía trabajo.  No era un desconocido para las autoridades. Apenas en abril, se les pidió acudir a su hogar, por un reporte de que estaba actuando de forma errática.  Según el alguacil del condado Ventura, Geoff Dean, Long actuaba ""con furia, un poco irracionalmente. Llamaron a nuestro equipo de intervención en crisis, a nuestro especialista en salud mental, que habló con él y determinó que era seguro dejarlo allí"".  En enero de 2015, Long fue víctima de violencia en otro bar en Thousand Oaks.  También estuvo implicado en un accidente de tránsito.  Se cree que murió de heridas autoinfligidas. Se desconocen sus motivaciones para abrir fuego en el bar Borderline.     ",Lo que sabemos del tiroteo en California que dejó 13 muertos,http://www.eluniversal.com.mx/mundo/lo-que-sabemos-del-tiroteo-en-california-que-dejo-13-muertos,eluniversal,www.eluniversal.com.mx,5,118
fd3c0dca0661025d9d55bea328143573,"  BP tiene más de 350 estaciones inauguradas en 20 estados de la República, y no importa a cuál de ellas vayas, en BP siempre recibirás litros completos, esto quiere decir recibir exactamente lo que pagaste.  Esta empresa se ha comprometido con los consumidores, ofreciendo un servicio honesto y proporcionando certeza al público de que están recibiendo una gasolina de calidad nunca antes vista en México, de esta manera los usuarios podrán tener un mejor rendimiento tanto económico como en el motor de su auto.  Beneficios a corto, mediano y largo plazo  La gasolina de BP es procesada con tecnología ACTIVE®, y el producto que recibimos cuida la vida del motor en los vehículos, porque está formulada con propiedades limpiadoras avanzadas, que ayudan a mantener limpios los componentes críticos del motor, como las válvulas de admisión. Ésta tecnología está formulada con 2.4x la cantidad requerida de aditivos para ayudar a proteger tu auto.  Gracias a esto, el uso constante de ésta gasolina previene la congestión de depósitos dañinos, al unirse a las válvulas de admisión, generando una capa que previene la formación de nuevos depósitos basados en el tresteo ASTM D6201.  Medio ambiente  BP utiliza tecnología de punta para procesar sus combustibles, logrando un ahorro energético (siendo amigables con el medio ambiente). Además, como parte de su programa de responsabilidad social, realizan mantenimiento continuo a las bombas de todas sus estaciones de servicio para regularizar las emiciones de vapores.  Por algo, ésta empresa se coloca en el top 10 a nivel mundial, de las más importantes dedicadas al petróleo.  Presencia en México  BP tiene presencia en más de 80 países y se ha ido colocando como una de las gasolineras con mayor importancia en México. Su servicio honesto la ha mantenido creciente en el mercado, siendo en éste país la primera compañía extranjera en entrar al nuevo mercado de venta directa de combustible (marzo de 2017). Su plan de inversión a largo plazo contempla la operación de 1,500 estaciones de servicio a nivel nacional en los próximos cinco años.    Servicio BP  Con la llegada de BP a México, se han creado nuevos empleos, que benefician a cientos de mexicanos; en sus estaciones de servicio cuentan con personal mexicano altamente capacitado y entrenado, lo que garantiza la prestación de un servicio de excelencia en todas las gasolineras de la red.  Si quieres saber más de BP, busca la estación de servicios más cercana. Para saberlo, descarga BPme, una aplicación que te permite encontrar la sucursal más cercana y te da la conveniencia de poder facturar todas tus compras en pocos clicks. Vive la experiencia de recibir un servicio honesto obteniendo litros de a litro en cada consumo y la atención de despachadores más amables en BP.        ",Di hola a BP y al único combustible con Tecnología ACTIVE®,http://www.eluniversal.com.mx/cartera/negocios/di-hola-bp-y-al-unico-combustible-con-tecnologia-activer,eluniversal,www.eluniversal.com.mx,6,243
8673251ac7934791c41ef2c764c0747b,"  Los Angeles.- En una macabra coincidencia muchos de los asistentes seguidores de la música country que se encontraban en el bar de Thousand Oaks, en donde un hombre disparó contra el público, también habían sobrevivido al tiroteo masivo de Las Vegas, señalaron hoy testigos.  Amigos y familiares se reunieron en el Borderline Bar en Thousand Oaks el jueves temprano para conocer el destino de las decenas de personas que estaban dentro cuando un hombre armado abrió fuego, mató al menos a 12 personas, causó varios heridos y se suicidó dentro del local.  Chandler Gunn, de 23 años, de Newbury Park, dijo que su madre fue a su habitación y le contó sobre el tiroteo que leyó en un despacho de Los Angeles Times.  Se apresuró a ir al bar y llamó a un amigo que trabaja allí, quien también estuvo en el festival de música Harvest de la Ruta 91, en Las Vegas, el año pasado cuando un hombre armado abrió fuego, matando a 58 personas e hiriendo a cientos.  Su amigo le dijo que habían arrojado algún tipo de gas lacrimógeno al bar. Vio humo y escuchó disparos y corrió por la parte de atrás hacia los apartamentos cercanos.  Él no ha podido contactarlo de nuevo pero sabe que está a salvo. Dijo que las noches de los miércoles son universitarias en el bar y abiertas a las personas mayores de 18 años para recibir clases de baile en línea.  ""Mucha gente en la situación de la Ruta 91 viene aquí"", dijo. ""Hay personas que viven toda la vida sin ver esto, y hay personas que lo han visto dos veces"", señaló.           Artículo      Trump ordena ondear banderas a media asta por matanza en bar de California    Mundo      El presidente de EU ordenó esta acción ""como muestra de solemne respeto a las víctimas del terrible acto de violencia perpetrado en Thousand Oaks""; reportan al menos 13 muertos                   La gente se paraba en la acera haciendo frenéticas llamadas telefónicas. Una joven estaba con su familia en el teléfono tratando de obtener detalles. Su familia se negó a hablar con la prensa.  Savannah Stafseth estaba afuera en el patio cuando comenzaron los disparos. ""Es la noche de la universidad, estaba increíblemente llena"", dijo Stafseth. Escuchó a la gente gritar: ""¡Abajo, Abajo!"" Los disparos fueron ""rápidos, muy fuertes"". Solo uno tras otro , describio.  ""No hay palabras. Esa es mi gente. Es que no es justo. No es justo"", dijo. ""Todas estas personas después de la Ruta 91. No es justo"".  Josh Coaly, de 27 años, estaba en la acera esperando saber de su amigo. Coaly ha estado en el bar varias veces con sus amigos. Su amigo también estuvo en el tiroteo de Las Vegas.  Habló con su amigo, quien dijo que está con su padre y que está bien y que está ayudando a sus conocidos.  ""Solo vine a ver si hay algo que pueda hacer"", dijo Coaly. Le pidió los nombres de las personas que estaban adentro para que pueda comenzar a llamar a las familias.  Carl Edgar, de 24 años y residente de Tarzana, dijo que tenía unos 20 amigos dentro del bar, donde es un cliente habitual, pero que no estaba allí esa noche.  Precisó que el bar es popular los miércoles por la noche con los estudiantes de Moorpark College. Se enteró del incidente en Snapchat e inmediatamente envió mensajes de texto a amigos que estaban allí. ""Llámame"", respondió su amiga.  Cuando lo hizo, ella dijo que había escapado, escondida detrás de una estación de servicio. Le dijo que se mantuviera tranquila. Después de la medianoche, otro amigo le envió un mensaje de texto, estaba escondido en el baño trasero.  ""Por lo que sé, todos mis amigos están bien, seguros"", indicó. ""Hay algunas personas a las que no podemos contactar, pero en estas situaciones las personas generalmente apagan sus teléfonos para estar seguros, así que no me preocuparé demasiado"".  Muchos de mis amigos sobrevivieron a la Ruta 91. Si sobrevivieron a eso, sobrevivirán a esto"", sentenció.  agv  ",Asistentes a bar de California eran sobrevivientes del tiroteo en Las Vegas,http://www.eluniversal.com.mx/mundo/asistentes-bar-de-california-eran-sobrevivientes-del-tiroteo-en-las-vegas,eluniversal,www.eluniversal.com.mx,6,328
c2cf3795b638f95219efaa369f7c5c46,"Durante 18 meses Ashik Gavai, de 17 años, sufrió fuertes dolores y una llamativa inflamación mientras iba de médico en médico, sin que le diagnosticaran adecuadamente su problema.  Hasta que llegó al Hospital JJ de Bombay, donde fue diagnosticado y operado de una condición muy rara llamada odontoma complejo, un tumor benigno que ocasiona que una encía forma numerosos dientes.  Al principio, no podíamos extraerlo, así que tuvimos que usar cincel y martillo para sacarlo, explicó a la BBC la jefa del departamento dental del centro, Sunada Dhiware.  Una vez lo abrimos, pequeños dientes como pequeñas perlas comenzaron a salir, uno a uno. Inicialmente los íbamos recogiendo, de verdad eran como pequeñas perlas, pero entonces empezamos a cansarnos. Contamos 232 dientes.  Dhiware explica al medio británico que según la literatura médica disponible, el odontoma complejo es una dolencia que afecta a la mandíbula superior.  No había visto algo así en mis 30 años de carrera, dijo Sunada Dhiware, quien consideró el caso como un récord mundial. Esto debido a que anteriormente se habían extraído hasta 37 dientes; sin embargo, en el caso de Ashik fueron 232 dientes. El tumor fue hallado en lo profundo de la mandíbula inferior.  El padre de Ashik le había dicho a un periódico local que su hijo llevaba un mes quejándose de fuertes dolores. ""Estaba preocupado porque pudiera ser cáncer, así que lo traje a Bombay"", dijo. Ahora Ashik tiene 28 dientes.  La operación, que duró siete horas, requirió de dos cirujanos y dos ayudantes.  ",la enfermedad que llena la boca de dientes 0,https://www.elbotiquin.mx/medicina-general/la-enfermedad-que-llena-la-boca-de-dientes-0,eluniversal,www.elbotiquin.mx,4,134
15e5797099094375ea0b1a29c881b25f,"    Read in English   Pleito por AMLO en San Lázaro    En el recorrido que se llevó a cabo ayer en la Cámara de Diputados para definir aspectos de seguridad en el acto de toma de posesión presidencial del 1 de diciembre próximo se caldearon los ánimos, nos comentan. Elementos del Estado Presidencial que cuidarán la seguridad del presidente saliente Enrique Peña Nieto, y miembros del equipo de seguridad del presidente electo, Andrés Manuel López Obrador, tuvieron una discordancia. Ésta, nos dicen, tuvo que ver con el acceso que buscan tener los elementos militares al salón de sesiones de San Lázaro. El presidente de la Cámara Baja, Porfirio Muñoz Ledo, ya había anunciado que no habría militares en la ceremonia del 1 de diciembre, y al parecer, a ese principio se quieren apegar los morenistas, pero aseguran que el Estado Mayor, cuya desaparición ya ha sido anunciada por el próximo presidente, insiste en que debe ingresar al recinto para cumplir con su labor. ¿Quién ganará esta vencida?         Llega la primera licencia de un diputado    Nos comentan que hoy mismo el diputado federal Zoé Robledo se convertirá en el primer legislador en pedir licencia para incorporarse de lleno a los trabajos políticos de la próxima Secretaría de Gobernación. La instrucción para que el diputado chiapaneco solicite este jueves su licencia, nos comentan, llegó directamente del presidente electo, Andrés Manuel López Obrador, ya que don Zoé, que será el subsecretario de Gobernación encargado de la relación con el Poder Legislativo, tendrá solo 22 días para avanzar en temas relevantes para el nuevo gobierno, que deben comenzar a caminar desde el primer día del mandato de AMLO. Adicionalmente, nos comentan, con esta licencia se busca enviar un mensaje de certidumbre en la conformación del próximo gabinete presidencial y, explican, será la primera de muchas ya anunciadas y que se irán presentando en las siguientes semanas.         Los cambios en la Suprema Corte    Hace unos días, la semana pasada, la Suprema Corte de Justicia de la Nación, que preside el ministro Luis María Aguilar, comunicó al Presidente de la República la disponibilidad de la plaza que dejará vacante el ministro José Ramón Cossío, quien finaliza su periodo este mes. Con esa comunicación, nos explican, inicia de manera formal el proceso para que el mandatario envíe al Senado las ternas de quienes propone para ocupar uno de los 11 asientos del tribunal constitucional del país. Aunque el proceso no había iniciado, ya hay varias y varios tiradores y muchos de ellos, nos dicen, se están autopromocionando, por lo que muchos de los que se están moviendo muy seguramente no estarán en la terna y otros que nadie ve venir podrían llegar. Así que en la Corte están por darse tiempos de cambios: primero el relevo del ministro Cossío, después, en enero, la sucesión presidencial interna y después, en marzo, el relevo de la ministra Margarita Luna Ramos, de tal forma que para el primer trimestre del año el alto tribunal tendrá otro rostro.         AMLO almacena fuerzas    Nos hacen ver que el presidente electo Andrés Manuel López Obrador está aprovechando sus últimos días de libertad para pasar tiempo con su familia y almacenar fuerzas antes de tomar las riendas del país. Este fin de semana, nos comentan, don Andrés Manuel se tomará un tiempo para viajar con su familia. AMLO no tendrá actividades públicas y nos dicen que muy posiblemente viajará a un destino de playa. El lunes, el presidente electo retomará sus actividades con un viaje a Mérida, Yucatán, para agilizar el proyecto del Tren Maya con los gobernadores del sureste y comenzar una de las últimas semanas antes de que se cruce en el pecho la banda presidencial.  ",Pleito por AMLO en San Lázaro,https://www.eluniversal.com.mx/columna/periodistas-el-universal/nacion/pleito-por-amlo-en-san-lazaro,eluniversal,www.eluniversal.com.mx,4,318
5df212c006fe7841f0c1e89ee2d5abcc,"  Los Ángeles.- Las autoridades policiales identificaron hoy a Ian Long, de 29 años, como el supuesto autor del tiroteo que causó doce muertos en un bar en la localidad californiana de Thousand Oaks, según los medios locales.  La información, revelada por la cadena NBC que cita a fuentes policiales, agrega que Long, de raza blanca y con numerosos tatuajes, llegó al bar Borderline en un coche propiedad de su madre y durante los disparos no pronunció palabra alguna.  El tiroteo se produjo en torno a las 23.20 hora local del miércoles (7.20 GMT), y en este perdió la vida el propio Long.  Los testigos indicaron que el presunto autor, que vestía de negro, disparó de manera indiscriminada contra los clientes del bar.  Al menos otras doce personas resultaron heridas, informó a los medios Geoff Dean, el sheriff del condado de Ventura, donde se encuentra el local.  ""No tenemos idea si hay una vinculación terrorista o no"", aseguró el sheriff Geoff Dean, del condado de Ventura, en el que se encuentra el local, quien indicó a los periodistas que en la mayor parte de las personas que se encontraban en el bar en ese momento eran jóvenes de entre 19 y 26 años.  La noche de miércoles se celebraba una fiesta de música country a la que asistían numerosos estudiantes de la Universidad de Pepperdine, con sede en Malibú.  Madeline Carr, editora del periódico estudiantil Pepperdine Graphic, explicó a la cadena CNN que el bar es ""un lugar divertido para bailar"".  Thousand Oaks está unos 55 kilómetros al noroeste de Los Ángeles y no muy lejos de las zonas acomodadas de Calabasas y Malibú.    <!--//--><![CDATA[// ><!--  pymParent = new pym.Parent('targetdiv', '//graphics.reuters.com/TEXAS-SHOOTING/0100704B0B6/index.html', {});  //--><!]]>     ",Identifican a presunto autor de tiroteo en bar de California que dejó 13 muertos,http://www.eluniversal.com.mx/mundo/identifican-presunto-autor-de-tiroteo-en-bar-de-california-que-dejo-13-muertos,eluniversal,www.eluniversal.com.mx,8,142
35810dd6c3c9900697221d14cd6937b7,"  Soldados del Ejército de Estados Unidos, desplegados en la frontera de Arizona como parte del operativo ordenado por el presidente Donald Trump para contener las caravanas de inmigrantes centroamericanos, comenzaron a fortificar los puertos de entrada con alambre de púas sobre el muro.  Los soldados forman parte de la 16 Brigada de la Policía Militar de Fort Bragg, Carolina del Norte, y están concentrados en la Base de la Fuerza Aérea Davis Monthan en Tucson.    Foto: Reuters  Las tropas forman parte de la Operación Línea Segura (anteriormente conocida como Operación Patriota Fiel), un despliegue de siete mil efectivos en la frontera suroeste de Estados Unidos autorizada el mes pasado a solicitud de la administración Trump.  La Casa Blanca hizo la solicitud en respuesta a los informes de caravanas que avanzan a través de México camino a la frontera de Estados Unidos para solicitar asilo. Al menos cuatro caravanas avanzan por territorio mexicano, y la primera de ellas ha alcanzado llegar ya a Ciudad de México.    Foto: Reuters  El miércoles, los soldados instalaron el alambre de púas en la parte superior del muro fronterizo en los tramos adyacentes al puerto de entrada internacional Dennis DeConcini en el centro de Nogales, Arizona, y lo expandieron hasta el cruce peatonal cercano.  Funcionarios de la Oficina Aduanas y Protección Fronteriza (CBP) informaron que no podían divulgar detalles de las medidas de reforzamiento en la seguridad, pero indicaron que el Comando Norte de Estados Unidos, que supervisa la Operación Línea Segura, realizará una conferencia de prensa el viernes en Nogales para dar a conocer más detalles.    Foto: Reuters  Líderes locales y residentes en Nogales criticaron la instalación de alambre de púas en los puertos de entrada y describieron el despliegue militar como una ""estrategia política"" y un desperdicio de recursos.  El alambre de púas ""no tiene lugar en la comunidad"", dijo el supervisor del condado de Santa Cruz, Bruce Bracker, en declaraciones al periódico Arizona Republic.    Señaló que la grave escasez crónica de personal en los puertos de entrada de Arizona es una amenaza mayor para las comunidades fronterizas como Nogales. ""Si el gobierno federal quiere hacer algo para asegurar la frontera en los puertos de entrada (...) nos pueden dar el personal que deberíamos tener"", agregó.  El exsheriff del condado de Santa Cruz, Tony Estrada, un opositor de las políticas de inmigración de Trump, dijo que el presidente estaba haciendo un mal uso de las fuerzas armadas para obtener beneficios políticos.    ""Gastar todo este dinero, todo este esfuerzo, en lo que obviamente es una estratagema política, está fuera de lugar"", dijo. ""La utilización de la policía militar de Estados Unidos está muy extendida. Esta no es una zona de guerra"", puntualizó.  lsm  ",Soldados de EU colocan alambre de púas en frontera con México,http://www.eluniversal.com.mx/mundo/soldados-de-eu-colocan-alambre-de-puas-en-frontera-con-mexico,eluniversal,www.eluniversal.com.mx,7,245
f30ed3b06d6c141b16bb50a320c2caff,"  Una estudiante de la Universidad Veracruzana (UV), hija de una diputada federal por Morena, fue asesinada a balazos en el municipio de Ciudad Mendoza, asentado en la zona montañosa central del estado.  La víctima fue identificada como Valeria Medel de 22 años, originaria del municipio de Coatzacoalcos e hija de la diputada de Morena por Veracruz, del distrito 14, Carmen Medel Palma.  La estudiante de la facultad de Medicina estaba ejercitándose en un gimnasio cuando fue acribillada.  Testigos dijeron que hasta el lugar, ubicado a unas cuadras del palacio municipal, llegó un grupo armado y disparó a quemarropa contra la estudiante.  Hasta septiembre, la Fiscalía General del Estado había contabilizado un total de 248 mujeres asesinadas en Veracruz.  Sólo en el 24 por ciento de los crímenes, es decir 59, fue necesario considerarse como feminicidio; 57 corresponde a homicidio culposo y 132 en homicidio doloso.  afcl  ",Asesinan a hija de diputada de Morena en Veracruz,http://www.eluniversal.com.mx/estados/asesinan-hija-de-diputada-de-morena-en-veracruz,eluniversal,www.eluniversal.com.mx,5,74
2f30ea06a092823ab3e2acfcb9f6fa9c,"  [email protected]    Nueva York. Joaquín El Chapo Guzmán finalmente pudo mirar a los ojos a las siete mujeres y cinco hombres que, a partir del próximo martes, decidirán si es culpable o no de los once delitos relacionados con su presunto liderazgo del Cártel de Sinaloa, cargos por los que será juzgado en Estados Unidos.    Ayer terminó el proceso de selección del jurado popular en Nueva York, una selección larga que vivió episodios anecdóticos, como el fanático colombiano que quiso su autógrafo, el mexicano que mintió sobre su conocimiento del caso o varios que confesaron tener miedo e incluso ansiedad al pensar en él. Tras dos días y medio de entrevistas y deliberaciones, por fin se pudo tener en el estrado al grupo de 12 (y sus seis suplentes) que decidirá el futuro del capo, en un juicio que puede durar hasta cuatro meses.    El Chapo no mostró ningún tipo de reacción. Vestido de traje azul oscuro (como el lunes) y camisa azul celeste (como el martes), siguió los últimos compases de la selección como si nada, tratando de entender el procedimiento y tomando notas en un bloc.    Todos los miembros del jurado, a pesar de que todavía no se les tomó juramento, ya quedaron en manos de los alguaciles para asegurar su privacidad y seguridad, y se les ordenó que no hablaran del caso con nadie y evitaran informarse sobre él.    Entre los elegidos hay tres que hablan o tienen conocimientos de español; tres inmigrantes (de Polonia, Etiopía y un país sudasiático sin determinar); varios con familiares o conocidos en las fuerzas de seguridad y muchos con fuertes convicciones de que se debería flexibilizar la ley sobre drogas, especialmente sobre la marihuana.    Todos volverán el martes 13 de noviembre para el inicio formal del juicio, que empezará con las declaraciones iniciales y, quizá, la presentación de las primeras pruebas.    Hasta entonces, Joaquín El Chapo Guzmán estará en su minúscula celda de la cárcel de máxima seguridad de Manhattan.  ","Conoce ""El Chapo"" a los miembros de su jurado ",http://www.eluniversal.com.mx/nacion/seguridad/conoce-el-chapo-los-miembros-de-su-jurado,eluniversal,www.eluniversal.com.mx,4,170
6b95170f04f248e79eb01bfe7ad58d6d,"Conforme se fueron incrementando los enfrentamientos entre grupos criminales, los nuevos jefes de las organizaciones delictivas comenzaron a reclutar a mujeres para que se dedicaran al secuestro y asesinato de sicarios rivales.  A todos sorprendió que ahora las mujeres no sólo se estarían dedicando a lavar dinero o ser la esposa trofeo de los capos, ahora tendrían un papel activo en la lucha que mantiene a nuestro país hundido en la inseguridad.  Una de las sicarias que aparecieron en portadas de todos los medios fue Yesenia Pacheco Ramírez, La Guera Loca, jefa de sicarios del Cártel del Golfo, que tenía como tarea principal terminar con Los Zetas.  Durante cinco años su nombre fue temido por sus rivales, debido a la sanguinaria forma de asesinar; además tenía el control de extorsiones y secuestros.  Para llegar a la cúpula delictiva tuvo que probar su valía como ""halcón"", es decir, vigilante a sueldo. Después participó en el campo de batalla como sicaria y ganó fama de sanguinaria y ""loca"" al aparece en videos en los que degollaba a sus víctimas.  Se dice que nació en Navolato y la describen como una mujer rubia de esbelta figura, pero sus cualidades físicas fueron opacadas por su brutalidad.  Su vida terminó como estaba predestinada a suceder, de forma trágica.  En julio de 2014 el cuerpo de Pacheco Ramírez apareció con signos de tortura, pero lo escalofriante fue el hecho de que sus rivales la decapitaron.  VER: Las barbies al servicio del narco       ",El trágico final de la sicaria que enfrentó a los Zetas,http://www.unionjalisco.mx/articulo/2018/11/07/seguridad/el-tragico-final-de-la-sicaria-que-enfrento-los-zetas?platform=hootsuite,eluniversal,www.unionjalisco.mx,5,120
315ef956c9692bd49b250fca4eee92b6,"[email protected]  Ha sido, por mucho, la mejor experiencia de nuestras vidas, sostiene el oaxaqueño Roberto Pérez Hernández, quien junto con su socio Hugo Sandoval Bolaños ganaron inversiones por 10 millones de pesos para su empresa Industria Alimentaria (Inalim), dedicada a la producción de salsas y alimentos con chapulín, en el programa Shark Tank (tanque de tiburones) de Sony Entertainment.  El programa consiste en un panel de inversionistas potenciales (tiburones), a quienes emprendedores les presentan propuestas de negocios. Los dos oaxaqueños lograron que dos de los empresarios apostaran por su producto a base de chapulín.  En entrevista con EL UNIVERSAL, Roberto dice que el capítulo 15 de la tercera temporada, el cual protagoniza, fue un momento decisivo en su vida y la de su socio.  Me estaban poniendo el micrófono cuando se me acerca un cuate y me dice: Vamos eh, yo soy de Miahuatlán, vamos por Oaxaca y se me puso chinita la piel. Antes de salir al set, un chaparrito, morenito, del staff del programa nos dijo: Vamos oaxacos, por Loxicha, recuerda.    Conmovidos, casi hasta el llanto por el recuerdo del estado donde nacieron, Roberto y Hugo salieron a rifarse y presentar su empresa. Antes de llegar a Sony, el equipo intentó en dos ocasiones ser seleccionado para el show, pero fue hasta el año pasado cuando, a través del Instituto Oaxaqueño del Emprendedor, tuvieron la oportunidad.  La presentación se hizo basándonos en la producción que tenemos de salsas y productos con chapulines. Los tiburones nos cuestionaron sobre los inicios de la empresa y sobre el por qué no nos dedicamos únicamente a las salsas. La respuesta fue que se empezó usando chapulines, siempre con la intención de contribuir con la economía local, completa.  Aunque al inicio el resultado no parecía ser favorecedor, después el proyecto logró convencer a los tiburones Carlos Bremer (empresario regiomontano) y Rodrigo Herrera (presidente de Genomma Lab), quienes invertirán 10 millones de pesos: cinco en capital y el resto en crédito. A cambio, los oaxaqueños les cederán 30% de la compañía, que nació como un proyecto escolar en el año 2000, cuando ambos tenían 25 años.  Eran los tiburones por los que apostábamos; ambos tienen la experiencia y el perfil que nosotros requerimos en financiamiento y comercialización, acota Roberto. Los fondos obtenidos, precisa, serán invertidos para tener suficiente capital de trabajo y así duplicar las ventas del año pasado, que alcanzaron los 28 millones de pesos.    La planta de producción de Inalim se ubica en Santa María Coyotepec y brinda empleo directo a  60 personas. Además, de forma indirecta, da trabajo a productores de tomate de Sola de Vega y  a recolectores de chapulines de los Valles Centrales. Con su ayuda, al mes producen 100 toneladas de salsa aderezada con el insecto.  Entre los principales clientes de los oaxaqueños  para este año se sitúa el grupo comercial Tostadas Charras, de Monterrey, Nuevo León, así como el grupo Walmart, que desde hace varios años ofrece los productos Inalim.  Proyecto universitario  Roberto y Hugo se conocieron cuando estudiaban la ingeniería en alimentos en la Universidad Tecnológica de la Mixteca. En el año 2000, en la materia de Desarrollo de productos, crearon la iniciativa, pero fue hasta 2004 que lanzaron el proyecto usando un molino manual para producir salsa. En 2010 la empresa se transformó también en comercializadora y comenzó a distribuir sus productos en cadenas comerciales del país.    Tras la decisión de los tiburones, Carlos Bremer felicitó al equipo por la persistencia en hacer crecer la marca,  pues la situación económica y geográfica de Oaxaca dificulta la perspectiva comercial.  Es por Oaxaca, creemos en la entidad y sabemos de su diversidad gastronómica, añade con orgullo Roberto.     ",La salsa de chapulín que sedujo a tiburones ,http://oaxaca.eluniversal.com.mx/especiales/06-09-2018/la-salsa-de-chapulin-que-sedujo-tiburones,eluniversal,oaxaca.eluniversal.com.mx,4,309
2670cce9e4748052d9d49c3ef5da9c4d,"  [email protected]    Un tráiler embistió a 15 vehículos que se encontraban parados sobre la autopista México-Toluca, a la altura de Puerta Santa Fe, dejando un saldo de nueve muertos y 16 personas lesionadas.    De acuerdo con los primeros reportes, alrededor de las 19:09 horas la conductora del vehículo de carga con 24 toneladas de productos, Ana N, de 41 años, se quedó sin frenos en una bajada en el kilómetro 14.5 en dirección a la Ciudad de México, en los límites de las alcaldías Cuajimalpa y Álvaro Obregón, cuando se dirigía de Toluca a Cuautitlán Izcalli.    El secretario de Seguridad Pública, Raymundo Collins, dijo que la causa del percance fue una falla en los frenos, según lo refirió la conductora.    En una grabación captada por las cámaras de Ciudad Segura se observó que el tráiler de la empresa de Transportes EASO arrasó con una fila de vehículos a lo largo de 400 metros, aproximadamente.      Video      Así chocó un tráiler contra más de 10 autos en Puerta Santa Fe     Metrópoli      El titular de la Secretaría de Seguridad Pública de la Ciudad de México, Raymundo Collins, confirmó la cifra de nueve muertos tras el accidente                    Luego del accidente, ambulancias de Protección Civil, Cruz Roja y SUUMA Voluntarios acudieron al sitio donde había reporte de personas prensadas dentro de sus automóviles. La Secretaría de Seguridad Pública capitalina destinó tres helicópteros del agrupamiento Cóndores para el traslado de los heridos.    El primer balance que rindió el jefe de la policía, Raymundo Collins, fue de siete muertos, pero después de las 20:00 horas la cifra aumentó a nueve.    Policías capitalinos detuvieron a la conductora del tráiler, quien pese a los daños que sufrió la cabina de la unidad no tenía heridas visibles, por lo que fue remitida ante la autoridad ministerial.    La SSP informó que de los 16 heridos, 12 se encuentran en el Hospital ABC de Santa Fe y cuatro en la Cruz Roja de Polanco.    La procuraduría local informó que el agente del Ministerio Público de Álvaro Obregón-3 inició una indagatoria por homicidio por tránsito vehicular y pidió la colaboración de los Servicios Periciales.    Alrededor de las 21:00 horas, los peritos arribaron al punto del percance para llevar a cabo las diligencias y establecer las causas que provocaron el accidente, además de realizar las labores necesarias para levantar los cadáveres de las víctimas.    Mientras los equipos de emergencia laboraban en el kilómetro 14.5, el tráfico se intensificó al menos 10 kilómetros. Hasta las 22:00 horas los equipos de emergencia, paramédicos, policías del sector Yaqui y bomberos continuaron las labores de rescate.    Este es el tercer accidente que se registra en la autopista México-Toluca de octubre a la fecha en el tramo de la alcaldía de Álvaro Obregón, por lo que su titular, Layda Sansores, adelantó que pedirá a las autoridades federales la construcción de bahías de frenado.  ",Tráiler embiste 15 autos y deja 9 muertos en la México-Toluca,http://www.eluniversal.com.mx/metropoli/trailer-embiste-15-autos-y-deja-nueve-muertos,eluniversal,www.eluniversal.com.mx,5,242
